image_id,image_url,questions
16587800__398310,https://farm1.staticflickr.com/12/16587800_1806d27b68_o.jpg,Did the baby get hit?---Why is the tee knocked over?---How many times has the little one been hit?---Are these kids the same age?---Who is swinging the bat?
329018274__72157594540650502,https://farm1.staticflickr.com/127/329018274_3f8b908060_o.jpg,Where do these people live?---What are they doing on the table?---What event is going on?---What is in those jars on the table.---What country is this?
6170125381__72157627667897751,https://farm7.staticflickr.com/6159/6170125381_9197b52f3e_o.jpg,Why are they putting toilet paper around the girl?---How old is the girl inthe hat?---Why are they wrapping her in toilet paper?---What are they doing to the little girl?---What is that hanging out of her skirt?
4024097__101495,https://farm1.staticflickr.com/4/4024097_5bac32460b_o.jpg,Are they happy together?---Who is the guy in the brown jacket?---Is this a hotel room or a bedroom?---Is that bed in a club?---How long have they been together?
6223116566__72157627720462285,https://farm7.staticflickr.com/6048/6223116566_70f34cff40_o.jpg,What are they watching?---What were they cheering for?---Why were all the people there?---Was this for a sporting event?---Are these students at a pep rally?---What school do this teenagers go to?---Was this a concert or a pep rally?---Why were they all there?---Are these people in high school or college?---What is that black girl thinking surrounded by rabid fans?
5503862505__72157626086380615,https://farm6.staticflickr.com/5091/5503862505_f88c6f71cc_o.jpg,Is that a knock-off Pooh?---Where is Piglet?---How excited is the little girl?---What event is this?---Does that little girl like Winnie The Pooh?
2015793897__72157603167618433,https://farm3.staticflickr.com/2034/2015793897_a8efb3b257_o.jpg,What sort of things were being shown off?---Is this the artists street?---What street is this?---What country is that town in?---Why was there a bunch of artwork on the street?
225589968__72157594252689501,https://farm1.staticflickr.com/82/225589968_c2f15364ba_o.jpg,When did they go grocery shopping last?---Is that your fridge?---Why are both doors open on this refrigerator?---Is the milk still good to drink ?---Why are the fridge doors open?
812911953__72157607423410945,https://farm2.staticflickr.com/1077/812911953_77fd6ebced_o.jpg,What body of water is that?---Is this on a lake?---Do you think these two ducks are a couple?---How long can ducks swim for?---Where are the ducks going?
6681718969__72157628830950325,https://farm8.staticflickr.com/7154/6681718969_cef8bb142e_o.jpg,Are their beers good?---What bar is this?---Did you try any of the beer?---Where is this bar located?---How did the hard cider taste?
11302800__278291,https://farm1.staticflickr.com/9/11302800_3847d694b6_o.jpg,Did he win?---Is number 7 winning the race?---Is it smart to get that much air in a race?---Did this bike rider land successfully?---Where is this cross-country bicycle race?
14022310__339307,https://farm1.staticflickr.com/12/14022310_43a5f0911c_o.jpg,Who is the guy in the green jacket?---What pier are they on?---Are they brothers?---Are they brothers?---What city is that in?
38219730__842625,https://farm1.staticflickr.com/23/38219730_a622d4f87f_o.jpg,What event is this?---How much graffiti is falling?---Who cleans up all this confetti?---Is this new years?---Is this taken at New Years?
127488067__72057594105362809,https://farm1.staticflickr.com/49/127488067_a8d6f6b338_o.jpg,Who is the woman in the black shirt?---Do all of them work together?---How did they make the photo collage?---How did they take this panoramic picture?---Why isn't he good at pano shots?
25378747__578280,https://farm1.staticflickr.com/23/25378747_6dfdffd68c_o.jpg,Will the fire burn down the forest?---Are they preparing to cook over the fire?---Why is this group in the forest?---What does he have on the stick?---Are these people camping?
1566891338__72157602409819886,http://farm3.staticflickr.com/2257/1566891338_002248376a_o.jpg,How old was the bear?---Where is this bear at ?---How much does the bear eat in a day?---What type of bear is that?---What animal is this?
775769014__72157600759189054,https://farm2.staticflickr.com/1307/775769014_7840d48833_o.jpg,What beach is that?---Is it high tide?---Is that a castle in the background?---Are thy looking for shells?---What body of water is that?
395575198__72157594544784232,https://farm1.staticflickr.com/126/395575198_35996113ea_o.jpg,Is that hugh behind her?---Why are they dressed up in costumes?---Why was she dressed up?---Who is the creepy guy behind her?---Do you think she will dump him?
157245196__72157594150994426,https://farm1.staticflickr.com/65/157245196_12aa03fc19_o.jpg,What city is that?---Where was this picture shot?---What urban area is this?---What is HMV?---What city is that in?
16296379486__72157649973169688,https://farm8.staticflickr.com/7573/16296379486_0db02d131c_o.jpg,What city is this?---Who is the lady in the red hat?---Was this a historical place?---Where is that old wall located?---How old is this town?
4276689532__72157623214840286,https://farm3.staticflickr.com/2804/4276689532_887c92576a_o.jpg,Who won this race?---What is the guy in the back doing on his bike?---Who is the guy in the blue shirt on the bike?---are they doing a good job?---What bike race is this?---Is he going to catch the other cyclist?---Who is going to win this race?---What is the man on the bike in the back doing?---What bicycle race runs in snow and ice?---Was the ice hard to ride your bike on?
1459136723__72157602200964562,http://farm2.staticflickr.com/1367/1459136723_aa59467f68_o.jpg,Who won the pillow fight?---Are they having a sleep over?---Who started the pillow fight?---Are these girls at a slumber party?---Are they room mates?
540553185__72157600337533109,https://farm2.staticflickr.com/1396/540553185_d37d809a33_o.jpg,Who is the lady in the skirt?---Are these women at a work function?---Is this some kind of business conference?---What are on the ladies name tags?---Who do these ladies work for?
3188434355__72157612456378626,http://farm4.staticflickr.com/3448/3188434355_e03e25e736_o.jpg,How old is the baby?---What is the baby's name?---Does this baby having any siblings?---What toy is she eating?---Does the baby cry at night?
310073472__72157594397701598,http://farm1.staticflickr.com/120/310073472_a73afa5118_o.jpg,What is his name?---Is that man used to snow?---Is he trying to catch snowflakes?---Has he never seen snow before?---Is that snow that is falling?
35500645__785489,https://farm1.staticflickr.com/22/35500645_f2df421e75_o.jpg,Why is she holding her dog?---How much does that dog weigh?---What does the dog's tag say?---What's the dog's name?---Is that dog ok?
2845544201__72157607226009654,http://farm4.staticflickr.com/3065/2845544201_e6256874a1_o.jpg,Are the man and woman related?---Are these two brother and sister?---Who's house is this?---Is that in your back yard?---Why are they drinking outside?
327630605__72157594426740747,https://farm1.staticflickr.com/136/327630605_05dce6274a_o.jpg,Who owns that house?---Does he own his home?---Is that your house?---Why is this picture taken from inside a car?---Does this man own the house in the background?
926697514__72157601053930752,https://farm2.staticflickr.com/1417/926697514_652f9a2002_o.jpg,Did you get to sit in one of the race cars?---Are one of those your car?---What kind of races are these cars used for?---Did you get to drive one?---Where are they headed?
13474138__327302,https://farm1.staticflickr.com/9/13474138_035ba4369b_o.jpg,Why is no one on the beach?---Are there tide pools there?---Is this a popular beach?---Is there any trash on the beach?---What beach is that?
7973374578__72157631505215548,http://farm9.staticflickr.com/8450/7973374578_1287738c26_o.jpg,How many puppies were in the litter?---Are those dogs brothers and sisters?---How many male puppies were there here?---What breed of puppy is that?---How old are the puppies?
5151199238__72157625323623706,https://farm2.staticflickr.com/1311/5151199238_51cd16fc79_o.jpg,Is this a race horse?---Did that horse win a race?---Did that horse win?---What is draped over the horse?---Who is holding the horse?
411893__17628,https://farm1.staticflickr.com/1/411893_d784eb5796_o.jpg,How many kites were being flown?---Where was this taken?---Who is flying the kites?---Do any of the kites get tangled?---Is that a box hanging from that kite?
2350893410__72157604189252672,https://farm3.staticflickr.com/2159/2350893410_6fa28a360b_o.jpg,Who was the birthday person?---Who's birthday is it?---Whose birthday is it?---Whose birthday is it?---How old is the baby?
250870863__72157594296833114,https://farm1.staticflickr.com/114/250870863_ccab69fe3b_o.jpg,What's in the little bowl?---How long will the crossword take to solve?---What type of wood is that table made out of?---Is that Chex Mix?---Do you have breakfast here each day?
5612013437__72157626353824175,https://farm6.staticflickr.com/5143/5612013437_ff0d0cb6e5_o.jpg,Dose he like the water?---What kind of dog is that?---Does the dog like the water?---Is this a friendly dog?---Does the dog's owner own a home with a large yard?
2461087180__72157604792548845,http://farm3.staticflickr.com/2046/2461087180_586799d67a_o.jpg,Is this the Macy's in New York City?---What city is that in?---Are people usually allowed up next to the sign?---What urban area is this Macy's in?---Where is this Macy's located?
2516122411__72157605216747993,https://farm3.staticflickr.com/2197/2516122411_0c247fa5a5_o.jpg,What is causing the blue and pink colours?---How long have they been together?---Will they get divoced?---What are the medals on his suit for?---Did the wedding go smoothly?
4615455018__72157623954589859,https://farm5.staticflickr.com/4067/4615455018_10ee5ea762_o.jpg,Are these artworks for sale?---Who made the drawing?---Did you do the artwork?---Who created this artwork?---What other types of art were there?
1192225__30540,https://farm1.staticflickr.com/1/1192225_2066e0d25d_o.jpg,Was the person jogging when they took this picture?---Did you mean to take this photo?---Why is this photo so blurry?---Why is this picture so blurry?---Where are they running too?
4239610803__72157623127272318,https://farm5.staticflickr.com/4033/4239610803_d5cbd82186_o.jpg,What kind of mammal is that?---What type of lizard is this?---Did the lizard try to attack?---Is this animal wild or in a zoo?---Do these animals eat plants?
18584074__440113,https://farm1.staticflickr.com/13/18584074_843b60c876_o.jpg,What body of water is that?---Have you ridden the wheel?---Is this Coney Island?---Is that ferris wheel there all year?---Is the photo of the big wheel in London?
4334921512__72157623239957501,https://farm3.staticflickr.com/2778/4334921512_7b367b0c55_o.jpg,What were tehy all watching?---What are they all watching?---Why were all the people there?---What are they watching?---What are they gathering for?
66720277__1439397,https://farm1.staticflickr.com/35/66720277_c9bb2d3e5f_o.jpg,What forrest is this?---What kind of trees are those?---What building is the photographer in?---Is this building in the middle of a forest?---What forest is that?
5328825225__72157625758121100,https://farm6.staticflickr.com/5089/5328825225_e543bc7c78_o.jpg,What year was this photo taken?---Is this the baby's mother?---How old is the baby?---How old is the kid now?---When was this photo taken?
127870088__72057594105975151,https://farm1.staticflickr.com/51/127870088_b990fe7199_o.jpg,How long is this bike race?---Who is that in the lead?---Are these cyclists part of a team?---Is this a bike race?---Is this part of a triathlon race?
4442087319__72157623643329738,https://farm5.staticflickr.com/4072/4442087319_371d838b8c_o.jpg,Who is the man in the hat?---What are they doing out in nature?---Where are they visiting?---Is that her father?---Are they on vacation?
433609652__72157600025770740,https://farm1.staticflickr.com/175/433609652_fb6ff479c6_o.jpg,Is that man drunk?---Where did he get his blue geathered boa?---What is the occasion for the boa?---Was this guy celebrating something special?---What is his name?
57365035__1242197,https://farm1.staticflickr.com/25/57365035_507d54035d_o.jpg,Why is he dressed like a tiger?---What Team does this mascott represent?---Why are they dressed like that?---Why is he dressed like that?
74463161__1598390,https://farm1.staticflickr.com/36/74463161_211163f200_o.jpg,Are they at a party together?---Who is the guy photobombing the picture?---What is she looking at?---Who is the guy in the hat?---How long have they been together?
5048905025__72157625089838924,https://farm5.staticflickr.com/4107/5048905025_7b6bbd7210_o.jpg,Is she getting ready for her wedding?---Who is that in the white dress?---Is she in a beauty pageant?---Is she going to prom?---Is she about to get married?
4453759981__72157623670920286,https://farm5.staticflickr.com/4036/4453759981_39dd5111de_o.jpg,What is this man's job role?---What is he speaking about?---What was he speaking about?---Where is he speaking?---What is his name?
4837656261__72157624477904553,https://farm5.staticflickr.com/4090/4837656261_2b05a61de3_o.jpg,What is he giving a speech on?---Is he a politician?---To whom is he speaking?---Who is speaking?---Why is this man giving a speech?
4314393187__72157623185627819,https://farm5.staticflickr.com/4046/4314393187_7a0644b6b4_o.jpg,What party was this?---Is he dancing at a party?---Who is the guy in the grey shirt?---Is the man getting another drink?---Why is the guy in the front posing like that?
495254873__72157600207858311,https://farm1.staticflickr.com/209/495254873_3c956c10aa_o.jpg,What did she get her degree in?---Did she graduate from college?---Is she a high school graduate?---What gifts did she get for graduation?---What does the card say?
314591052__72157594406206016,https://farm1.staticflickr.com/119/314591052_fd67864687_o.jpg,How long have these two been cheerleaders?---Does she land it?---Are these varsity cheerleaders?---Who is the girl on her hands?---Are they at a cheerleader competition?
2880190__72030,https://farm1.staticflickr.com/2/2880190_d7daba918e_o.jpg,Why do they need an air raid shelter?---What city is that in?---What exactly is the air raid shelter?---What's in the shelter?---Is this part of a historic tour?
4102532773__72157622677172167,http://farm3.staticflickr.com/2583/4102532773_1ab16eca47_o.jpg,Is this in New England?---What kind of tree is depicted here?---Is that in your back yard?---Why hasn't the trees leaves fallen off yet?---Are all the trees turning color?
157144927__72157594150856962,https://farm1.staticflickr.com/64/157144927_ad7d40bfa5_o.jpg,How long can he balance on that log?---How long has this man been cycling?---Where did he perform this stunt?---Is this guy in an off road bike race?---Did he fall off the log?
358537718__72157594481883584,https://farm1.staticflickr.com/140/358537718_68842e7f14_o.jpg,How long has he been a chef?---What are they making?---What is this chef preparing?---What is he making?---How did it taste?
2945996068__72157608062240202,https://farm4.staticflickr.com/3169/2945996068_7220e2b6e7_o.jpg,Are they a couple?---What is her name?---Are they a couple?---Are these two going out together?---Are they doing engagement photos?
2778303__72157605759297004,https://farm1.staticflickr.com/2/2778303_66bfeae212_o.jpg,How far away is the tower?---What is sticking up from the bottom?---What time of day was this taken?---What is the object sticking into the sky?---What city was that in?
832892__21294,https://farm1.staticflickr.com/1/832892_009200d02c_o.jpg,Is this their backyard?---What kind of beer is he drinking?---Who is the little girl on the swing?---Are these his kids?---How new is that swing set?
433962278__72157600026423432,https://farm1.staticflickr.com/154/433962278_eaec8eaf51_o.jpg,When was the last time they renovated?---What is the name of the paint color on the walls?---How many bedrooms are in this house?---Is that a picture of your house?---Whose house is that?
341324897__72157594452459464,https://farm1.staticflickr.com/157/341324897_a3cee17078_o.jpg,Are they discussing girls?---What were they talking about?---What bar is this?---What is the guy's name in the hat?---Are they at a restaurant or a bar?
4634964663__72157624001509623,http://farm5.staticflickr.com/4051/4634964663_cde29c5881_o.jpg,Is he looking for firewood?---Why did he need the chainsaw?---What was he cutting with the chainsaw?---Has he ever used a chainsaw before?---Is he going to saw a cactus?
4395251878__72157623536280056,https://farm3.staticflickr.com/2717/4395251878_f23bd27363_o.jpg,Where are all the people?---Is that where you work?---Is that covered table on the other side of the window a pool table?---Was this at a school?---Was that decorated for St. Patrick's Day?
203606248__72157594219690907,https://farm1.staticflickr.com/67/203606248_b49c889404_o.jpg,What kind of party is that?---Are they in college?---Are they at an all girls party?---Who is the girl in the striped shirt?---What song are the girls dancing to?
343975655__72157594456525528,https://farm1.staticflickr.com/134/343975655_7513c279f2_o.jpg,How long had it been raining for?---Did it rain any more after that?---What street is that?---What is the tent for on the left?---Is this a small community?
4248540045__72157623343803922,https://farm5.staticflickr.com/4045/4248540045_aea58742d3_o.jpg,What genre of music do these guys play?---Why is there a cloth over the microphone?---How long have they been playing music together?---What is the man singing?---What song is this person playing and singing?
20160476__471463,https://farm1.staticflickr.com/15/20160476_c8574b426a_o.jpg,How old are the two girls?---Is this their first time at the beach?---What beach is that?---What ocean is that?---Are these girls too far out for their size to wade in the waves?
4249162803__72157623148973500,https://farm5.staticflickr.com/4040/4249162803_6ff8dd2575_o.jpg,What country was this taken in?---What are all the symbols?---What's the best thing on the menu?---What country is that sign from?---What language is that?
58186694__1259235,https://farm1.staticflickr.com/26/58186694_dfb049052d_o.jpg,What is everybody dressed up for?---Why are these people dressed up?---Was this on the 4th of July?---What special event are these people preparing for?---Are soldiers returning from war?
63448535__1366715,https://farm1.staticflickr.com/27/63448535_ce48fa5808_o.jpg,How many pins did he knock over?---What was his final score?---Who won the bowling game?---How much did this man score in bowling?---Who is the guy bowling?
460114091__72157600079233807,https://farm1.staticflickr.com/175/460114091_9896d32300_o.jpg,Is this their first dance as a married couple?---Who got married?---What kind of dance are they doing?---Was this at your friend's wedding?---Is that the new bride and groom?
922142__23750,https://farm1.staticflickr.com/1/922142_7973bc4580_o.jpg,Who put together the centerpieces?---Who decorated the table?---What is the venue?---Who got married?---Are these tables set for a wedding reception?
357139449__72157594478956803,https://farm1.staticflickr.com/132/357139449_d1cd947247_o.jpg,Why do zebras roll in dirt?---Is the zebra dead?---What happened to the zebra?---What is the zebra doing?---Why is the zebra laying on it's back?
367113251__72157594495984462,https://farm1.staticflickr.com/99/367113251_a60c9299f3_o.jpg,What are the wires connected?---What are all the wires for?---What are these servers for?---Did you build that?---What happens if you cut the yellow wires?
230053826__72157594261633281,https://farm1.staticflickr.com/61/230053826_2e2ad9c22f_o.jpg,Why is the girl sad?---How old is this female?---What is her name?---WHere is she getting ready to go?---Did she buy that outfit at Hot Topic?
6633305971__72157628711315013,https://farm8.staticflickr.com/7022/6633305971_aa64884867_o.jpg,How much does a car like this cost?---Is that your car?---Which letter is the same color as the outer ring of the light?---Did this car just get a new paint job?---Is that your car?
6808935393__72157629149494925,https://farm8.staticflickr.com/7160/6808935393_119a224b02_o.jpg,Who is that interviewing the girl?---Is the woman on the right receiving an award?---Was she nervous?---What did she get an award for?---Why did she win an award?
133241189__72157594324557686,https://farm1.staticflickr.com/53/133241189_eb8d69391d_o.jpg,What is her name?---What company does she work for?---What is she looking at on her screen?---Is she being distracted at work?---Does she share her office with another person?
12499798__305507,https://farm1.staticflickr.com/11/12499798_f2728c2440_o.jpg,Who is that holding the surfboard?---Is he an experienced surfer?---Is he a professional surfer?---Is he new to surfing?---How long has he been surfing?
4261531297__72157623127716330,https://farm5.staticflickr.com/4044/4261531297_2cdb44c765_o.jpg,What are these sculptures made out of?---Who are those heads supposed to be?---Why did someone make these so freaky looking?---What were those?---Is this on the wall?
608137__15186,https://farm1.staticflickr.com/1/608137_3f98eba242_o.jpg,What does this store primarily sell?---Were these records in good condition?---Where are these records being sold?---Is that taken at a flea market?---Are those albums being sold?
4362912524__72157623447384242,https://farm3.staticflickr.com/2756/4362912524_11b3f66242_o.jpg,What is in the cage?---What is the little girl's name?---What kind of shirt is she putting on?---Are they at a church bazaar?---Why are these pictures put together?
7599782__189722,https://farm1.staticflickr.com/4/7599782_fbcb1ada14_o.jpg,What is she thinking about?---What is this lady thinking about ?---How old is this woman?---Why is the woman so alone?---Are her pearls real?
5990559889__72157627315889932,http://farm7.staticflickr.com/6144/5990559889_586098b6e0_o.jpg,How old is that?---Where is this fountain?---Who is that a statue of?---Where was this taken?---Where is this statue located?
5052854318__72157625097523986,https://farm5.staticflickr.com/4154/5052854318_a4b9324b54_o.jpg,Are the prices fair?---Whats the best dish they serve?---Is that a German restaurant?---How was the food?---Can you take a picture at that display board?
19018764__447545,https://farm1.staticflickr.com/14/19018764_38d34fc72d_o.jpg,Why are his hands duct taped?---How drunk is that guy in the gray shirt?---What beer are they drinking?---Why is there champagne taped to his hands?---Are they in college?
331497171__72157594435550258,https://farm1.staticflickr.com/150/331497171_610a975e59_o.jpg,Is that ham under the cheese?---What is all in the pan?---What is that stuff in the dish?---What kind of dish is that?---How long does this need to cook?
373822205__72157594507404644,https://farm1.staticflickr.com/144/373822205_6d2242f762_o.jpg,Where was that Ferris wheel at?---When does the ferris wheel light up?---Why is it so blurry?---Did you ride the ferris wheel?---Did you ride?
25378510__578280,https://farm1.staticflickr.com/22/25378510_dd519dd6de_o.jpg,How long have they been camping?---What time of the night is this photo taken at?---What is the reason for this camping trip?---Where are the marshmallows?---Are they grilling wieners?
341415146__72157594452537704,https://farm1.staticflickr.com/125/341415146_b6a5d2159e_o.jpg,What is that person's name?---Why is she smiling?---Is she really asleep?---Is she making duck face?---Is she asleep?
5851261391__72157626877934963,http://farm6.staticflickr.com/5160/5851261391_9fbf32d9e1_o.jpg,What kind of bushes are those?---Where are these sand dunes and cliffs located?---Was that in Utah or some place else in the southwest?---How hot is the sand?---Was it hot that day?
12739634__310499,https://farm1.staticflickr.com/8/12739634_7498ac331e_o.jpg,How did those two get up there?---How did they get up that rock?---What beach is that large rock at?---How did they get on top of this rock?---Is the rock surrounded at high tide?
1927258172__72157603026319429,https://farm3.staticflickr.com/2085/1927258172_8a5110a006_o.jpg,What city is that park in?---How long has this National Park been  here?---Where is Mammoth Cave National Park located?---What activities are in this park?---Is this park open at night?
16316971271__72157648050900503,https://farm8.staticflickr.com/7510/16316971271_12565d818f_o.jpg,How long has he worked there?---What's in the box?---What is he pushing?---What were in the containers?---What is his job title?
439698806__72157600030943412,https://farm1.staticflickr.com/175/439698806_1bbd23adb4_o.jpg,Is that the father of the bride?---Who got married?---Whose wedding is it?---Why are these people dancing?---Is that the bride's father?
276155691__72157594334689344,https://farm1.staticflickr.com/101/276155691_e1d7172ad6_o.jpg,Are they a couple?---Did they just get engaged?---What city is this street at?---What is her name?---Who gave her those flowers?
133629036__72057594114546938,https://farm1.staticflickr.com/48/133629036_1663d430f7_o.jpg,Where is the helicopter headed?---What kind of helicopter is that?---Where are the helicopters going?---What kind of helicopter is that?---Who is flying the helicopter?
2808891393__72157607016012045,https://farm4.staticflickr.com/3042/2808891393_3524acdbcf_o.jpg,Is she a student at this college?---Does this lady go to this school?---Is this a church?---Is she going to be living there?---What college is this building located on?
2109678779__72157603455348376,https://farm3.staticflickr.com/2358/2109678779_fd9d4a098b_o.jpg,How did they teach the elephant to paint?---Was this taken at a zoo?---Can the elephant paint portraits?---Did the elephant really paint that?---Where can I buy an elephant painting?
8147921119__72157631911687943,https://farm9.staticflickr.com/8466/8147921119_c8da32f8e5_o.jpg,Who were you supposed to be?---How many people came to the party?---Was this for halloween?---Why are they dressed up?---What face is the guy in the back trying to make?
242698859__72157594283149526,https://farm1.staticflickr.com/87/242698859_b6ab18fb34_o.jpg,Was this taken at a national park?---How much water does that bridge go over?---How sturdy is that bridge?---Where is she?---Is that lake frozen?
3454593538__72157616930463907,http://farm4.staticflickr.com/3384/3454593538_853847551c_o.jpg,Does the sandwich have mustard?---What ingredients are in the sandwich?---How did it taste?---What kind of sandwich is that?---What type of meat is in this sandwich?
1479801933__72157602258046251,https://farm2.staticflickr.com/1043/1479801933_a512d7e65a_o.jpg,How old is the puppy?---Is the puppy sad?---How old is this puppy?---What's the dog's name?---How old is the puppy?
7148771071__72157629614500404,https://farm8.staticflickr.com/7123/7148771071_ca72c07919_o.jpg,Who is the artist behind that?---What type of artwork is this classified as?---What are these sculptures about?---What is that a sculpture of?---Are these structures at an art exhibit?
161121424__72157594156669803,https://farm1.staticflickr.com/63/161121424_3ada2fd093_o.jpg,Who is that in the blue shirt?---Are they on vacation?---What season is this most likely to be?---Are they on vacation?---Where was this taken?
171579112__72157594171914614,https://farm1.staticflickr.com/59/171579112_556e833e9f_o.jpg,Did they get married?---Did they have a beach wedding?---What beach did they get married on?---Why didn't he wear a tux to the wedding?---Why is he dressed like that?
369651682__72157594511052954,https://farm1.staticflickr.com/130/369651682_bf0cd3fe06_o.jpg,Why doesn't the Police Officer get a better job?---What is the police man's name?---Was he giving out speeding tickets?---Is he out of gas?---How many motorcycle officers does this police department currently have?
3489868__87585,https://farm1.staticflickr.com/3/3489868_c882de3230_o.jpg,Are they both drunk?---What is he drinking?---Are they guests or hosts of the Christmas party?---Who is the man in the black shirt?---Are they dating?
21788954__506237,https://farm1.staticflickr.com/17/21788954_d648026ffa_o.jpg,How tall is the squid?---Is that octopus supposed to be terrifying?---Is this a squid?---Is this octopus part of a parade?---Was this made for some sort of parade?
3937791961__72157622418922766,http://farm3.staticflickr.com/2573/3937791961_300a07cea6_o.jpg,How much does the statue weigh?---Who is that?---Who is that a statue of?---Who is that a statue of?---Where is that statue located?---Who is this statue of?---How old is the statue?---Who is represented by this statue?---Who is the statue of?---Who is that a statue of?
1083407__27798,https://farm1.staticflickr.com/1/1083407_1513b685fa_o.jpg,Why are all the candles lit so dimly?---What is covered with the blue cloth?---Where is this wedding?---Whose wedding is that?---Is everybody at a wedding reception?
4947544914__72157625082569787,https://farm5.staticflickr.com/4145/4947544914_e6e78782e5_o.jpg,How long does this sale last?---How good did it smell in there?---Was this for a play?---Was this a movie prop warehouse?---How much work is it to make that set?
11749334__288083,https://farm1.staticflickr.com/11/11749334_eb63797390_o.jpg,What is he eating?---How much did that meal cost?---What kind of food is that?---Who's hands are those?---What meal was this?---Is that a piece of potato on the fork?---What did you have?---What type of dish is that?---What food is that?---What else came with that?
6906759659__72157629391105429,http://farm8.staticflickr.com/7193/6906759659_562d29d5df_o.jpg,Where is he running?---What is he running from?---Where is he going?---What is he running for?---What is the little boy's name?
4272144501__72157623205073294,https://farm5.staticflickr.com/4043/4272144501_c21ec22d9d_o.jpg,What are they all waiting for?---What are they all looking at?---Did you go in the building?---What year was this picture takeN?---When was this photo taken?
33688428__753535,https://farm1.staticflickr.com/23/33688428_8b197a7311_o.jpg,How any pages are in that book?---What is the little boys name?---What is the father reading to the baby?---What is the man reading?---Is this their first child?---Is this the first time he's read a book to the child?---Did he enjoy his Birthday?---What book is he reading?---What book are they reading?---Is that kid old enough to read?
4689522774__72157624235048826,https://farm5.staticflickr.com/4066/4689522774_89eef92fa7_o.jpg,What is Betty's last name?---Do you think she was a good person?---Does she have any living relatives?---Did you know the person that is buried there?---Are you kin to her?
7633183920__72157630719650534,https://farm8.staticflickr.com/7249/7633183920_b7eebf033f_o.jpg,What is the cat looking at?---Is this in someone's home?---What is the cat looking at?---What is the cat's name?---Does he ever go outside?
4243307132__72157623008987225,https://farm5.staticflickr.com/4042/4243307132_f231fdef19_o.jpg,Was this on Christmas day?---Did Santa bring her what she asked for?---Does he still believe in Santa?---Did this kid get what he asked Santa for?---Who is dressed up as Santa?
3089207135__72157610852620008,https://farm4.staticflickr.com/3104/3089207135_a9245b6d12_o.jpg,How many people are outside by the water?---What city is this?---How deep is the water?---What city is that in?---What city is that?
4258808629__72157623048436267,https://farm3.staticflickr.com/2768/4258808629_1c79babc76_o.jpg,What nationality are those girls from?---How old is the little girl in the dress?---Are these three children siblings?---How much weight can that swing take.---Are the babies related to her?
23332327__535900,https://farm1.staticflickr.com/19/23332327_cb3822b6ce_o.jpg,What kind of flower is that?---Are these flowers being grown in a garden?---What type of flowers are those?---What type of flower is this?---What's the name of the flower?
530984788__72157600314040670,https://farm2.staticflickr.com/1126/530984788_e809daaf8d_o.jpg,What's in the box?---Who is he guy in the bandanna?---Is he a real munk?---What are these men celebrating?---Who built that object?
15707548964__72157649983260637,https://farm9.staticflickr.com/8643/15707548964_72cc0e5751_o.jpg,Why are they walking in the street?---Why are those people walking in the street?---Is he a professional photographer?---Aren't they worried about walking in the middle of the street?---Why are they walking on the road?
2704104__68158,https://farm1.staticflickr.com/1/2704104_816c6ef1be_o.jpg,How long ago did they get married?---Who made it into a heart shape?---How long did this couples relationship last?---How long were they engaged prior to the wedding?---Are they really in love?
2810205672__72157607015075118,https://farm4.staticflickr.com/3143/2810205672_ee24571b28_o.jpg,Where can you take a photo like this?---What is his name?---How many people did he share this picture with?---Is this at a fair?---Where was this taken?
356304182__72157594477764493,https://farm1.staticflickr.com/136/356304182_bd3701d711_o.jpg,What bar is everybody at?---What is she looking at?---Is that her first drink?---Did she remove the bottle cap with her teeth?---Did the camera man insult this woman?
3631832__90083,https://farm1.staticflickr.com/3/3631832_5da3ea6bee_o.jpg,Has he had any alcohol?---Is this man intoxicated?---What bar is this?---What camera was used for this?
5020607721__72157624901077813,https://farm5.staticflickr.com/4125/5020607721_09e3a07a0b_o.jpg,How big is that spider?---Is that a plush spider?---Who put the spider in the tree?---Is that in your back yard?---Why is the spider hanging from the tree?
4326736__108982,https://farm1.staticflickr.com/4/4326736_b969ead5da_o.jpg,Was this at a haunted house?---Do those skeletons look low budget to you?---Was that at a Halloween party?---Who made the decorations?---Why is one skeleton on top of another one?
7355910__183642,https://farm1.staticflickr.com/7/7355910_0c9e928ef6_o.jpg,Was this a parade?---Who is that in the costume?---Why the costumes?---Why is he dressed up like a pelican?
1995935__50279,https://farm1.staticflickr.com/2/1995935_836ba3eaf6_o.jpg,Who is the lady in the black shirt?---Are these people siblings?---What is the man's name?---Are they related?---Are they siblings?
5133695__129282,https://farm1.staticflickr.com/4/5133695_ca52138498_o.jpg,What is burning in the garbage can?---What is burning inside that bin?---Why is the barrel on fire?---What is burning in the barrel?---What were you burning?
3040677076__72157609336040429,http://farm4.staticflickr.com/3245/3040677076_b685ce8d62_o.jpg,Is this woman a paid photographer---What kind of camera does the woman have?---What is she looking at?---What kind of camera is around her neck?
393154988__72157594540899014,https://farm1.staticflickr.com/135/393154988_9bd37b0a8b_o.jpg,Who is the girl with the glasses?---What kind of vehicle are they one?---Are their helmets on correctly?---Who are they?---Were they not afraid they would crash?
14184064019__72157645108368763,https://farm4.staticflickr.com/3882/14184064019_3ec726527c_o.jpg,What major did he take?---What's school is this young man graduating from?---Is that your son in the middle with the cap and gown?---Where is going to college?---Why do they have their thumbs up?
