image_id,image_url,questions
437391,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000437391.jpg,Is that a recessed tub?---Why is the shower so close to the toilet?---What is next to the toilet?---How do you clean the tub so well?---Why is the tub so small?
284543,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000284543.jpg,Does he land that jump?---Do they do a lot of stunts?---How long have you been skateboarding?---How high is the skateboarder jumping?---Is the skateboarding going to make the jump?
15906,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000015906.jpg,What book is it?---Is that chair comfortable?---Where is this?---Where can I buy that chair?---Does that chair recline?
141236,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000141236.jpg,How long did it take you to master that pizza cutting device?---What kind of pizza was it?---What pizzeria is this?---Does that typeof pizza cutter really work?---Is this a professional kitchen?
319005,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000319005.jpg,Are those apartments or condos?---Was it hot outside?---Are those apartments where you live?---Is the umbrella to shield from the sun?---Where is this?
242133,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000242133.jpg,Is he coming in or going out?---Is the man done surfing?---Is it a good day to surfe?---Did he catch good waves that day?---What kind of surfboard is that?
511508,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000511508.jpg,Where is the rest of this train?---Is this passenger car still in use?---How old is that train car?---What filter did you use?---What type of train is that?
47202,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000047202.jpg,What type of food is that?---What course would this be?---What is this food called?---What kind of dessert is that?---What type of dish is this?
417487,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000417487.jpg,Where were these kites flown?---Are all the kites shaped like animals?---Is this a kite festival?---What celebration is behind these kites?---Did you fly one?
207381,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000207381.jpg,Is this train stopped?---Did you ride the train?---What kind of train is that?---What train station is this?---Is this train getting ready to leave the station?
382017,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000382017.jpg,What other vegetables are they growing?---What can we cook with carrots and cauliflower?---Are those vegetables organic?---What do you think they're going to use those vegetables for?---Are they both vegetables?
99840,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000099840.jpg,Does the cat think he can type?---What is the cat's name?---Is the cat pressing the keys on the laptop?---What is the cat's name?---What brand of laptop is the cat touching?
465407,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000465407.jpg,What species of bird is in the image?---What does he eat?---What kind of bird is this?---What was he fishing for?---What kind of bird is this?
426420,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000426420.jpg,How often do you bath her?---Is that your horse?---Should you be able to count the ribs on a well-fed horse?---Why is this horse so skinny?---Whose horse is that?
47680,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000047680.jpg,Why does the man look surprised?---Is he a good cook?---How old is he?---What is he doing in the kitchen?---Does this man know how to cook?
87602,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000087602.jpg,What's the score in the game?---Do you think he'll strike out?---Is there anyone on base on this situation?---How long has this kid been playing baseball?---Does he hit runs a lot?
317672,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000317672.jpg,How did the umbrella break?---Did someone try to turn this umbrella into a kite?---Who broke the umbrella?---Why is there an umbrella laying on the gorund?---Did this umbrella break on its own?
180968,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000180968.jpg,Why does the rope go around the elephant's tail?---Is this elephant ride a service or a treat?---Did you ride it too?---Is the elephant eating?---How old is that elephant?
144646,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000144646.jpg,What were the people protesting for?---Why are the people gathering?---Why are the bikes two different colors?---Was this at a protest in Europe?---Do those cops carry guns?
354070,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000354070.jpg,What are they drinking?---How many wines did you taste?---Did you taste more than one wine?---Are they wine tasting?---How do they all know each other?
156284,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000156284.jpg,Where are the cliffs located at?---Do the horses ever look up and enjoy the view?---Are they mules or donkeys?---What country are these horses grazing in?---What body of water is this?
315861,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000315861.jpg,Why is the bathroom yellow?---Why are there so many sinks?---Have you seen sinks like that before?---Where is this public restroom located?---Is this bathroom clean?
402224,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000402224.jpg,What mountain is this?---Where is this?---Who is going to win the race?---What sort of event is this?---How much longer do they have to go?
47519,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000047519.jpg,Are the children by themselves?---How old is the baby?---Are those children related?---Are those children old enough to babysit that baby?---Where are the parents?
388662,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000388662.jpg,Is she brushing the woman's teeth?---What is in the woman's teeth?---What is she putting on her teeth?---What is she doing to her teeth?---What is she doing to that woman's teeth?
29114,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000029114.jpg,What kind of pizza is that?---Whose pizza is this?---How big is that pizza?---How many people does this pizza feed?---What sort of topping is on this pizza?
127388,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000127388.jpg,What's the name of that park?---How many people showed up?---Are those grown-up Power-Rangers?---Is this a mother and son?---How good at they at Frisbee?
72715,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000072715.jpg,What is the backsplash made out of?---Did you recently remodel the kitchen?---What kind of vase is that?---Did you remodel the kitchen?---Is that a real granite counter top?
66406,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000066406.jpg,How old is the baby elephant?---Why is the elephant being bottle fed?---How old is it?---Is he giving milk to the elephant?---What is he feeding that elephant?
164327,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000164327.jpg,Is that a squid or a kite?---Are the kites custom made or mass produced?---How big is this kite?---Is that your kite?---How many people were flying kites?
527907,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000527907.jpg,Are the people friends?---Who were they all talking too?---What is he doing on his phone?---Is he texting someone?---Where was this taken?
27777,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000027777.jpg,Is that a special ship for events?---Why is that ship in that small marina?---What kind of boat was that?---Who owns this boat?---What type of boat is that?
365451,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000365451.jpg,What mountain range is that?---Does the horse eat the flowers?---What is the moutain range in the back?---Is it free range?---Is the horse alone?
513854,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000513854.jpg,Are they playing frisbee?---How did he get so dirty?---Where is this?---How do you get muddy playing Frisbee?---How many people are playing?
8531,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000008531.jpg,What kind of tools are those?---Who is this gift for?---How long have been gardening?---Whose items are these?---Are the materials in the pot for gardening?
136032,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000136032.jpg,Where was this located?---Do you like outdoor markets?---Where is this produce stand located?---Where is this market?---Do we need to buy any lemons?
140717,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000140717.jpg,Is the weather very stormy?---Are those power lines?---What time of day do you think this snow scene was shot?---How many feet of snow are on the ground?---What mountain is this?
67974,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000067974.jpg,Did you eat too?---What is the man eating?---What is he eating?---What ocean is that?---What is the man having for a meal?
466987,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000466987.jpg,Where was this picture taken from?---How long was the helicopter ride?---What ocean is this?---How far out at sea is the boat?---Does this boat just depend on wind power?
206656,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000206656.jpg,Does the cat ever try to use the remote?---Does the cat know to use the remote?---Can the cat operate the remote?---Does the cat play with the remote control?---What is the cat staring at?
196332,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000196332.jpg,What street was this on?---Does he land this?---What kind of trick is he doing?---Did he fall off the stair railing?---How big is that skate park?
522185,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000522185.jpg,Why is she taking a picture in the bathroom?---What is her name?---How old is the woman?---Who is the lady taking a picture?---Was the photo taken at work?
14502,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000014502.jpg,Will the ball end up hitting the tree if he hits it?---Did he hit the ball?---How many people were playing?---Are they playing wiffleball?---Do you think he's going to hit the ball?
257668,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000257668.jpg,What's so special about that toilet that there's a picture of it?---Why is the bathroom door open?---Is there a sink in this bathroom?---How big is that bathroom?---Is the bathroom clean?
425219,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000425219.jpg,Why is the hydrant yellow?---What is the fire hydrant there for?---Has the fire hydrant been dug up?---Why is the fire hydrant up so high?---Why is a fire hydrant in the grass?
273497,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000273497.jpg,Whose birthday is it?---Who is this cake for?---Is that iced with marzipan?---Is someone actually turning 100?---Who is this birthday cake for?
359909,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000359909.jpg,Why are those zebras amongst people?---Were the zebras friendly?---Is it safe to be out in the open with zebra like that?---Which zoo was this photo taken at?---What zoo is that?
305986,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000305986.jpg,Is this at a dog park?---Is that a small dog or huge frisbee?---What kind of dog is that?---What does the owner of that dog look like?---Does this little dog love to play Frisbee?
188511,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000188511.jpg,Was this a newly made bathroom?---Who used the bathroom last??---Why would anyone paint their bathroom that color?---How big is that bathroom?---Who decided to paint the bathroom orange?
136928,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000136928.jpg,How much does that bus driver make a day?---Do you ride on any of these routes?---What is the bus drivers name?---What city is this in?---Which one did you take?
87123,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000087123.jpg,What kind of flowers are those?---What type of flower is that?---What kind of plant is that?---What is the name of that plant?---Are those flowers real?
25951,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000025951.jpg,How many calories are in a slice of that pizza?---Is that pizza burnt?---Why did the food item get broken in half?---What kind of pizza is that?---What is the story behind this abandoned pizza?
143439,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000143439.jpg,What kind of plane is that?---Was this an air show?---What kind of planes are those?---What kind of jets are those?---Did you get to see the planes take off?
23287,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000023287.jpg,What are they playing?---Where was this taken?---Is this a frisbee team?---What game are they playing?---Were you playing a game or just throwing a frisbee?
404266,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000404266.jpg,Are these cats siblings?---Are the cats related?---Are those cats siblings?---How old are the cats?---Are these fluffy kittens siblings?
431997,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000431997.jpg,Was all of that equipment yours?---Is this vehicle full of stuff?---Where is someone traveling?---What did they pack for?---Is the trunk full?
259288,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000259288.jpg,What kind of bird is that?---What type of bird is this?---What kind of bird is that?---What type of bird is that?---How tiny do you think that bird is?
95990,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000095990.jpg,Where was this taken?---Can that truck town the plane?---What model plane is this?---Where is the plane going?---How do such small vehicles move such big planes?
557783,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000557783.jpg,What kinds of wines are they?---Why did this person drink so much wine?---Is that a wine tasting?---Was that a wine tasting?---Is everyone drinking wine?
580685,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000580685.jpg,Is there a hot dog somewhere on that bun?---Do you like chili dogs?---What kind of hot dog is it?---What toppins are on that hot dog?---How good was the food?
35217,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000035217.jpg,How old is the zebra?---Was that at a zo---Where is this?---Are the zebras interacting?---How much does the zebra weigh?
286149,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000286149.jpg,What kind of dog is that?---What kind of rat is that?---Are they both babies?---Is that a dog or a mouse below?---How old is the little girl?
161054,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000161054.jpg,"Whose bathroom is this?---How big is this bathroom?---Is this bathroom located in a hotel?---Is there a shower curtain?---Was there a shower, too?"
184470,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000184470.jpg,How much did it cost for the dozen doughnuts?---Did someone take a bite out of that donut on the bottom left?---How much were these donuts?---What were the hearts filled with?---How much did a dozen donuts cost?
366558,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000366558.jpg,How much does that elephant weigh?---Was this photo taken at a zoo?---Where are these elephants located?---DO the elephants ever resist the authority of those that captured them?---Is there something wrong with that elephants skin?
523109,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000523109.jpg,What time is on the clock?---Is this tower part of a church?---What is the name of that tower?---What is happening toward the rear of this photo?---What time does the clock say?
287415,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000287415.jpg,Are they European?---Are they texting each other?---What was so interesting to them?---What can be so interesting that they need to look at their phones on the sidewalk?---Are the two people here talking to each other?
172574,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000172574.jpg,Is this a scheduled stop?---What type of trees are those?---How long is the train?---Do you know if this is a Canadian train tour?---What kind of train is that?
89390,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000089390.jpg,What kind of parade is this?---Have you heard of Nathan's before?---What kind of car is that?---How old is this classic car?---Were you in the car show?
368729,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000368729.jpg,Is that your mom's recipie?---What it is the name of this recipe?---What's the recipe?---Where did you get the recipe?---How do you make a dish like that?
516417,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000516417.jpg,What does C.F.R. stand for?---Can adults ride the train?---Did you ride the steam engine?---Where is this train headed?---Is that a real train?
294900,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000294900.jpg,Can you tell which way they are facing instantly?---How is that giraffe so bent?---Is the giraffe on the left reaching for something?---How tall are those giraffes?---Is the sun setting?
103566,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000103566.jpg,Can you get these donuts in your city?---Is that your favorite kind of doughnut?---How many did you eat?---How many Krispy kernes did you eat?---Did you eat the last donut?
199952,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000199952.jpg,Who dressed the cat?---Do you think the cat enjoys wearing the tie?---Does the collar bother the cat?---What is the cat looking at?---What is printed on the cats tie?
468619,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000468619.jpg,What kind of flowers are those?---What kind of flo---What kind of flowers are in the vase?---What type of flower is in the glass?---What type of stones are in the glass?
159554,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000159554.jpg,How old is that skateboard?---What kind of skateboard is that?---Who made that skateboard?---Do you think he knows any tricks?---What brand of skateboard is that?
294909,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000294909.jpg,How old is that cat?---What breed of cat is that?---What is the name of the cat?---Is the cat on this woman happy?---How long has she had that cat?
127657,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000127657.jpg,What is wrong with this kid?---Is the kid sick?---Does he have clothes somewhere by the bed?---What is this child sick from?---What is he laying on?
417627,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000417627.jpg,Who made the biggest mistake during this tennis volley?---Did they make it to the ball?---Are they playing doubles?---What sport are they playing?---Is the man going to make the swing in time?
394776,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000394776.jpg,What fuel economy does that car get?---What does the upper right sign say?---Is that an electric car?---What kind of car is that?---What year was the red car manufactured?
131865,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000131865.jpg,What is the pitcher doing?---Did this pitcher win the game?---Is he going to throw a strike?---What teams are playing?---Who won the game?
287095,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000287095.jpg,"What kind of bear is that?---Was this in a zoo?---Is the polar bear unhappy?---Is this bear captive in a zoo, or in the wild?---Does the bear catch fish in the water?"
51041,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000051041.jpg,Was the smoke on purpose?---What kind of plane is that?---Is the helicopter on fire?---Did someone pay for that message?---What kind of plane was that?
91508,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000091508.jpg,Is this plane taking off?---What kind of plane is that?---Is that plane landing or taking off?---What type of plane is this?---How'd you get so close?
181562,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000181562.jpg,Was it a good surf day?---What ocean is this?---What ocean is this?---Where is he surfing?---Will this sea have lots of waves?
22026,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000022026.jpg,Why is the man photographing the mirror?---Why is he taking a picture in the bathroom?---Is the medicine cabinet empty?---Did you remodel?---What kind of camera is that?
381629,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000381629.jpg,Is that your new place?---Does this room have good quality furniture?---Where did you get the living room set?---Why are there no paintings on the wall?---What accent colors would you add to this room?
358744,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000358744.jpg,What is the baby giraffe doing?---What zoo is this?---Is that little giraffe the big giraffe's baby>---Are those wild giraffes?---How tall is that giraffe?
575842,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000575842.jpg,How soon until those bananas are inedible?---Why won't they throw out that old fruit?---What show is playing on the TV?---What's in the serving dish?---Do you think it's still safe to eat those bananas?
393195,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000393195.jpg,What is her name?---Is this woman taking a trip?---What kind of hat is she wearing?---What lake are they in?---How old is that woman?
323182,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000323182.jpg,Where was this taken?---Do you think the castle is cool?---Can you go inside?---Is that a church?---Is that clock on a castle wall?
522534,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000522534.jpg,How tall is this hill?---Did you really climb that?---Is it foggy?---What mountain is he on?---How high is he going to climb?
565947,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000565947.jpg,What is the rubble from?---Is that a fire hydrant?---What is the fire hydrant overlooking?---Is this a nice neighborhood?---Why are they taking a picture of the fire hydrant at that angle?
359162,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000359162.jpg,What airlines is that plane from?---What type of plane is that?---Is there a storm coming?---what airline is this---Have you flown before?
447932,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000447932.jpg,Is this bear yawning?---Where is this?---Why is the bear roaring?---Is that a bear yawning?---How much does that bear weigh?
420488,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000420488.jpg,What kind of bus is that?---How many people does this bus hold?---Where is the bus going?---Where is this bus in route to?---Did you ride the bus?
258226,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000258226.jpg,How old is that television?---Is this cabinet completely full?---Does the TV get a good picture?---Where did they buy the cabinets from?---What kind of TV is that?
546046,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000546046.jpg,Where were they all headed?---Are the buses going to the same destination?---Did you ride the bus?---Is that in Great Britain?---Are all of these buses owned by the same company?
413903,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000413903.jpg,Why is everything separated?---Why are these things being displayed?---Who owns this assortment of items?---Why is all of this laying on the ground?---Whose items are these?
489145,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000489145.jpg,Are they wearing Alpine or Nordic skis?---What mountain range are they skiing in?---Are these people satisfied with the snow pack?---Are they both skiing today?---Did she ski without poles?
370873,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000370873.jpg,DO you think the boy on the far right has trouble keeping his hat on when skiing quickly downhill?---Are these people part of your family?---Do you know who they were?---How old is that picture?---When was this picture taken?
69578,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000069578.jpg,How long has she been surfing?---How old is she?---How old is the girl?---Where is this?---Is this girl surfing too close to the rocks?
289333,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000289333.jpg,Who made that food?---Are you dieting?---Is there any sauce for that pasta?---Was the pasta good?---What kind of pasta is that?
364803,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000364803.jpg,Are all of these vegetables going to be used in the same recipe?---What are you making?---What would you make with these vegetables?---What will these vegetables be used for?---What food are they preparing?
374174,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000374174.jpg,Why is that car being towed?---Did you realize that was your car being towed away?---Where is the truck towing the car to?---Whose car was being towed?---What city is this in?
403521,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000403521.jpg,Where did they get that clock?---Are the times shown on the clocks accurate?---Is this a popular tourist spot?---What is the Cicero Guest House?---Which time zone of USA is that?
73916,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000073916.jpg,What was he looking at?---What parts can't a giraffe reach with that neck?---Why did giraffes evolve to have such long necks?---Did you take this picture at the zoo?---How tall is that giraffe?
73442,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000073442.jpg,what does Mike N Willie's serve?---What kind of business is Mike N' Willie's?---What kind of food does the truck serve?---Is Mike N' Willie's a food truck?---What city is this street in?
462401,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000462401.jpg,Where are they going surfing at?---Are they going to the beach?---Are these surfers brothers?---Where is the beach they are going to surf at?---is this group heading out to surf?
493707,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000493707.jpg,What toppings are on that food?---What kind of toppings are those?---What restaurant is that?---What is all on the pizza?---What toppings are on the pizza?
492129,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000492129.jpg,Who are the kids that are skateboarding?---What park are they at?---Where is this skate park?---Why are they filming skateboarding?---How long have you been skateboarding?
65457,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000065457.jpg,Aren't you mad the cat is in the sink?---Is the cat asking someone to turn the water on?---What happens when you turn the water on?---Why is the cat in the sink?---Why is the cat in the sink?
155505,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000155505.jpg,Where are those tractors headed?---Where is this?---Are these tractors operational?---Where are they taking these tractors?---What kind of tractors are they?
348593,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000348593.jpg,Did you recently remodel the kitchen?---Is that an oven?---What are they cooking in the oven?---Whose kitchen is that?---What is cooking in the oven?
298008,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000298008.jpg,Is it comfortable to sit on that?---Where the people on this motorcycle going?---Where were you going?---What city are they riding in?---Did the man pay for a ride on the bike?
36228,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000036228.jpg,What food is she making?---What is he cooking?---What is in the oven?---What is she cooking?---What is the woman cooking?
289275,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000289275.jpg,How many cows did you see?---How much does that cow weigh?---How old are those cows?---Di you pet them?---Where were they going?
332960,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000332960.jpg,What are the round kites called?---Are these people celebrating a specific event?---What flag are the people holding?---Is this a kite festival in Brazil?---What kind of kite is that?
75458,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000075458.jpg,What resort is this room at?---Has the bed been slept in?---Would you stay in a hotel like this?---How long was your stay there?---What is that rug made of?
460139,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000460139.jpg,Does the moped work?---Do they both run?---Is the scooter on the right broken?---what language is that writing in---What is the mechanic working on?
75455,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000075455.jpg,Was it a stray?---Is this dog homeless?---Would you take that puppy home?---Is this dog finding a cool respite in the meager shade of the park bench?---Why is the dog all alone?
110209,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000110209.jpg,Is this ride shaking?---What other toys did they like playing with?---How old is she?---Is the child at daycare?---What is the child's name?
131315,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000131315.jpg,Is this your family?---How do these two know each other?---Are they having a business meeting?---What are all those papers on their table?---Are you doing taxes?
248481,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000248481.jpg,What are those two bumps on the elephant's head?---What kind of elephant is that?---Is the elephant near a building?---Did they enjoy those branches?---What species of elephant is this?
413874,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000413874.jpg,Is the tennis match over?---Who is winning this match?---What was the score?---Who won?---What sport are they playing?
46065,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000046065.jpg,What are those desserts filled with?---How do you make those?---Did you make these chocolates with orange?---How many calories are these chocolates?---What flavor is the filling in those truffles?
159176,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000159176.jpg,Who was the best skateboarder?---Is this a home made skateboard park?---What country is this?---How big is that skate park?---Did you try doing it?
240490,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000240490.jpg,Is this the little boys first time playing T-ball?---What park is this?---How well did he do?---Is the bat heavy?---How many players are on the boy's team?
204714,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000204714.jpg,How big is the tv?---Whose house is this?---Does this TV function properly?---Is this a nice entertainment center?---What does the sculpture on the left depict?
130221,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000130221.jpg,Is the cow going to hit the barb wire?---When was barbed wire invented?---Why has the cow been tagged?---Does this cow feel confined?---Do the cows ever try to break free?
171885,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000171885.jpg,What is that building used for?---What city is this in?---What time does the clock say?---What would you call those statues on the building's facade?---What time is displayed on the clock?
245802,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000245802.jpg,Where is this?---Where is this field located?---Who is playing?---Which team won?---Which teams are playing?
413879,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000413879.jpg,Are those three elephants a family?---Did you see other animals?---How old are those elephants?---Where was this taken?---At what age do they start growing tusks?
494383,https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000494383.jpg,Is that considered street art?---Do you know the artist?---Who did the artwork?---Who painted that?---What is the purpose of the toaster on this wall?
